post_id,source,created_at,match_name,text_raw,text_clean,language,language_group,is_valid,ingestion_timestamp,match_id,lang,sentiment_label,sentiment_score,sentiment_method,topic_id,topic_label,topic_method,processed_at
1502c12c0c3e4bcda5f13a5dcf9757812858d576108efbd10a9fbb647bcb22ea,Twitter for iPhone,2022-11-20 23:15:53,FIFA World Cup 2022,Praying this Ecuador fan makes it out of Qatar alive 😂 #WorldCup2022 https://t.co/yzk5zkPvnU,praying this ecuador fan makes it out of qatar alive worldcup2022,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,neutre,0.3557834029197693,hugging_face_xlm_roberta,0,ecuador / ecuadorvsqatar / qatar / score,bertopic_sample,2026-07-03 00:33:02.763910
610b287913a6724b42aed4f6d122b858da15e3ec5e207900f8ef5488817e0e58,Twitter for Android,2022-11-20 23:15:03,FIFA World Cup 2022,This football #WorldCup2022 feels like  the @NBA bubble 🤣😂,this football worldcup2022 feels like the bubble,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.82818603515625,hugging_face_xlm_roberta,61,feeling / feel / like / poetry,bertopic_sample,2026-07-03 00:33:02.763910
f267d8dbe2d2671046fc2f7f757e659c8adfb89022f50e7f698435e2548711d0,Twitter for Android,2022-11-20 23:13:11,FIFA World Cup 2022,"Football fans raise the Palestinian flag during the first match of #WorldCup2022 in Qatar.

#RaisePalestineFlag 
#FIFAWorldCup https://t.co/ll0llIjIEP",football fans raise the palestinian flag during the first match of worldcup2022 in qatar raisepalestineflag fifaworldcup,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.589055061340332,hugging_face_xlm_roberta,8,palestinian / raisepalestineflag / flag / palestine,bertopic_sample,2026-07-03 00:33:02.763910
dcacb549f7cd61a6d5d15eaf28b39fb6e48f369239e224d5bb2d54222e7c8070,Twitter Web App,2022-11-20 23:12:31,FIFA World Cup 2022,"#mahsaami̇ni̇  #IranRevolution2022 
#WorldCup2022 
#MahabadMassacre
#مهسا_امینی 
#اعتراضات_سراسری 
#مهاباد_تنها_نیست 
I can't tell you how difficult it is to watch these people in Mahabad, Iran met with tanks. There is no justification for these people getting killed!",mahsaami ni iranrevolution2022 worldcup2022 mahabadmassacre i can t tell you how difficult it is to watch these people in mahabad iran met with tanks there is no justification for these people getting killed,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.903966188430786,hugging_face_xlm_roberta,15,iran / islamic / mahsaamini / mahabad,bertopic_sample,2026-07-03 00:33:02.763910
715861a41f30315a4065871089f9cf8271caea19625509cb8e578b14f0796e1c,Twitter for iPhone,2022-11-20 23:11:15,FIFA World Cup 2022,"Hey @GaryLineker 
Since you’re pretending to be a man of human rights and principles maybe you should talk about this with your pundits. #Hypocrites 
#westernhypocrisy 
#QatarWorldCup2022 #WorldCup2022 https://t.co/pf17dRzrwE",hey since you re pretending to be a man of human rights and principles maybe you should talk about this with your pundits hypocrites westernhypocrisy qatarworldcup2022 worldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.8647814989089966,hugging_face_xlm_roberta,32,human / rights / humanrights / built,bertopic_sample,2026-07-03 00:33:02.763910
ba84e08730842a7fa99caad7374ff0e5fa439de2ebec415141699309fd09ecae,Twitter Web App,2022-11-20 23:07:19,FIFA World Cup 2022,"Our guy @Leek350 took the time to give you his thoughts going into this World Cup tournament. Team breakdowns included with player analysis. Part 2 with final predictions available tomorrow #GamblingTwitter #WorldCup2022 
https://t.co/dv7TT2r3Qw",our guy took the time to give you his thoughts going into this world cup tournament team breakdowns included with player analysis part 2 with final predictions available tomorrow gamblingtwitter worldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.790831983089447,hugging_face_xlm_roberta,27,predictions / prediction / stage / group,bertopic_sample,2026-07-03 00:33:02.763910
a72f4c26577fc2137f8c8edd531e4ff220c1ef0d712a1c93efa53aec43cf4d64,Twitter for Android,2022-11-20 23:01:04,FIFA World Cup 2022,"It's called #Palestine not ""Israel"".. 

A surprised interview between apartheid Israeli TV channel and Lebanese fans during #WorldCup2022 in Qatar. 🇵🇸 https://t.co/IlAVMYFs9P",it s called palestine not israel a surprised interview between apartheid israeli tv channel and lebanese fans during worldcup2022 in qatar,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.5705523490905762,hugging_face_xlm_roberta,23,israeli / occupation / raisepalestineflag / palestine,bertopic_sample,2026-07-03 00:33:02.763910
4d1dc6ef5d2a1b16ec44e64f8dd3beb861eba997405a495ddb81c235a7542b81,Twitter for Android,2022-11-20 22:59:37,FIFA World Cup 2022,"Emirati figures are criticizing Qatar and the #WorldCup2022 organization, while Emirati leaders are showing off with some big events they held recently. 
Qatar continues to have a UAE problem.",emirati figures are criticizing qatar and the worldcup2022 organization while emirati leaders are showing off with some big events they held recently qatar continues to have a uae problem,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.911688506603241,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
ec4fe6704471122fb1ffd9875484a306c859fbe5837c73ebc143ffb54c2ffd98,Twitter for Android,2022-11-20 22:53:37,FIFA World Cup 2022,"Watching #WorldCup2022 I was extremely disappointed by the biast #BBCWorldCup coverage, especially #GaryLineker and the other pundits and the moral stance they decided to take. They should stick to commentating on football, not preaching to the world",watching worldcup2022 i was extremely disappointed by the biast bbcworldcup coverage especially garylineker and the other pundits and the moral stance they decided to take they should stick to commentating on football not preaching to the world,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.9500975608825684,hugging_face_xlm_roberta,50,bbc / commentary / criticism / pitiful,bertopic_sample,2026-07-03 00:33:02.763910
ad2f829871a0debc7bc1a2ca22d17590f14c5ee305c158636e993a0790e74023,Twitter Web App,2022-11-20 22:51:27,FIFA World Cup 2022,"A question to the #RACIST, FAKE, donkeys, putting out the ridiculous #BoycottQatar hashtag . The ABUSE of migrant workers has occurred in the Gulf states FOR DECADES. Have you only JUST realised this NOW at the #WorldCup2022. Are you RETARDED? https://t.co/bBZinc2D1D",a question to the racist fake donkeys putting out the ridiculous boycottqatar hashtag the abuse of migrant workers has occurred in the gulf states for decades have you only just realised this now at the worldcup2022 are you retarded,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.9447590112686156,hugging_face_xlm_roberta,69,boycotting / boycotted / 30mins / bless,bertopic_sample,2026-07-03 00:33:02.763910
03b72537baa2f7bb40578b329bc047e9ebc705a4833fa85741822331eddfc319,Twitter for Android,2022-11-20 22:50:47,FIFA World Cup 2022,"MATCH1 Gr-A #WORLDCUP2022
#QATECU ( #QATAR 0 - 2 #ECUADOR )

🇶🇦QAT #قطر ( #العنابي )
🇪🇨ECU #ECUADOR ( #LATRI )

#كرةالقدم #FÚTBOL
#كأسالعالم #COPAMUNDIAL
#كأسالعالمقطر #COPADELMUNDOQATAR https://t.co/mlKGjXAy38",match1 gr a worldcup2022 qatecu qatar 0 2 ecuador qat ecu ecuador latri fútbol copamundial copadelmundoqatar,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,neutre,0.5819994807243347,hugging_face_xlm_roberta,0,ecuador / ecuadorvsqatar / qatar / score,bertopic_sample,2026-07-03 00:33:02.763910
f8e376ab0939862310b9bfbd31c0526293bb8e75844abe2533607ca59ea776c2,TweetDeck,2022-11-20 22:49:38,FIFA World Cup 2022,"Let's play ball... 
@The_EnglandTeam
@englandsoccer
@EnglandFootball
@okaybears @ukaybears
#WAGBO #OkayBears #FIFAWorldCup  #FIFAWorldCup2022 #WorldCup #WorldCup2022 
#WorldcupQatar2022 https://t.co/LJLgHFEHjR",let s play ball wagbo okaybears fifaworldcup fifaworldcup2022 worldcup worldcup2022 worldcupqatar2022,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,neutre,0.4578301608562469,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
35794a55824ceca84b24548820f51917f8b9fe2c6785c185b630f2f98c24f7b7,Twitter for Android,2022-11-20 22:49:36,FIFA World Cup 2022,Asking David Beckham if he regrets his £10m association with the #WorldCup2022 in Qatar because Joe Lycett shredded £10k. I bet he can't sleep tonight.,asking david beckham if he regrets his 10m association with the worldcup2022 in qatar because joe lycett shredded 10k i bet he can t sleep tonight,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.8316717743873596,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
58c8751b5cf58fe06daee60a189ae30bded88ad8548c6eb052b1647324e08121,Twitter Web App,2022-11-20 22:48:10,FIFA World Cup 2022,(FT) #LouisvanGaal: the #Netherlands’ septuagenarian innovator https://t.co/KKwfqCj4FJ #worldcup #worldcup2022 #WorldcupQatar2022 #futbol #coaches I had no idea he had cancer,ft louisvangaal the netherlands septuagenarian innovator worldcup worldcup2022 worldcupqatar2022 futbol coaches i had no idea he had cancer,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.4328306317329407,hugging_face_xlm_roberta,1,jungkook / dreamersbyjungkook / jungkookatfifaworldcup / dreamers,bertopic_sample,2026-07-03 00:33:02.763910
1ebf260eb3833c84bd13df82602381306600020a57538ef3659a2dc64fc3c119,Twitter for iPhone,2022-11-20 22:47:47,FIFA World Cup 2022,"#WorldCup2022 Tactical Breakdown Gameday 1:

- Valencia will score in every group stage game he plays
- Ecuador won’t be keeping any more clean sheets
- Stopping your team from playing competitive football 2 months before a tournament is a bad idea 

#skyff",worldcup2022 tactical breakdown gameday 1 valencia will score in every group stage game he plays ecuador won t be keeping any more clean sheets stopping your team from playing competitive football 2 months before a tournament is a bad idea skyff,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.8808321952819824,hugging_face_xlm_roberta,2,valencia / enner / goals / ecuador,bertopic_sample,2026-07-03 00:33:02.763910
12ce63a3d791f5bf5c6e363133065e7f4383a262c14eee9e2ea2db103dd8f091,Twitter for iPhone,2022-11-20 22:45:42,FIFA World Cup 2022,Foden needs to be starting over Sterling who has no right to be anywhere near this team #WorldCup2022,foden needs to be starting over sterling who has no right to be anywhere near this team worldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.8006508350372314,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
d04fe00b46638c891989a5b53264d5d5e78ffd1d3375933722f8d76253037d35,Twitter for iPhone,2022-11-20 22:44:08,FIFA World Cup 2022,LET’S GOOOoooOoo TEAM USA!!! 🇺🇸⚽️ #WorldCup2022 #FIFAWorldCup #USA https://t.co/E6xJvmtMGZ,let s gooooooooo team usa worldcup2022 fifaworldcup usa,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.5424604415893555,hugging_face_xlm_roberta,20,go / lets / let / usa,bertopic_sample,2026-07-03 00:33:02.763910
d5670e9066ddeab300cd6cd8be36850c7326809a3083373beef4673ed53a0f94,Twitter for Android,2022-11-20 22:41:17,FIFA World Cup 2022,"Who do you think will win the #WorldCup2022 🥱

#Qatar2022 
#QatarWorldCup2022 
#FIFAWorldCup 
#FIFAWorldCup2022",who do you think will win the worldcup2022 qatar2022 qatarworldcup2022 fifaworldcup fifaworldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.7449327707290649,hugging_face_xlm_roberta,84,messi / ronaldo / boot / golden,bertopic_sample,2026-07-03 00:33:02.763910
7dd01af53104bc819a8ec69044fa5e44bc11a36aad620e5599cd4c69a026bc60,Twitter Web App,2022-11-20 22:37:25,FIFA World Cup 2022,"1st one is done✅ @TheMandrillz makes me feel like a kid again... collecting cards and trading them. 

Thank you for this!!! #drillzcup has started #WorldCup2022 got lot more fun 🔥🔥🔥 https://t.co/EgVKtmUpCU",1st one is done makes me feel like a kid again collecting cards and trading them thank you for this drillzcup has started worldcup2022 got lot more fun,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.8007005453109741,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
2342dddb540f86bad14713d993bc5ba097568acf55792ade8966d8389736c382,Twitter for iPhone,2022-11-20 22:36:35,FIFA World Cup 2022,BEST iPad Pro Games with Controller Support 🎮 | Part 4 #Shorts https://t.co/F8AO0gBw5P via @YouTube #youtubeshorts #youtubeshort #FIFAWorldCup #QatarWorldCup2022 #WorldCup2022 #WorldCup,best ipad pro games with controller support part 4 shorts via youtubeshorts youtubeshort fifaworldcup qatarworldcup2022 worldcup2022 worldcup,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,neutre,0.6917116045951843,hugging_face_xlm_roberta,73,app / xbox / fanera / 360,bertopic_sample,2026-07-03 00:33:02.763910
89e03c35b006c1cf5651903a73ab05d2021af1c73cb78c4b71e547f34aebbbad,Twitter for iPhone,2022-11-20 22:34:11,FIFA World Cup 2022,"My #Subbuteo #worldcup2022 opening ceremony is at least on par with what I watched on TV from Qatar today. I got this kit in Lymington, England in 1982 whilst visiting with my grandparents . #soccer #FootballUnitesTheWorld https://t.co/a6FSvBcLaF",my subbuteo worldcup2022 opening ceremony is at least on par with what i watched on tv from qatar today i got this kit in lymington england in 1982 whilst visiting with my grandparents soccer footballunitestheworld,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.4775373339653015,hugging_face_xlm_roberta,34,ceremony / opening / beautiful / amazing,bertopic_sample,2026-07-03 00:33:02.763910
ee1c42737c08bde61464eb1fcd55e3373537c6a2f401c138426a43d86451feae,Twitter Web App,2022-11-20 22:22:19,FIFA World Cup 2022,"Harry Kane is thinking of breaking records:

Spurs all time top goalscorer
PL´s all time top goalscorer

Englands all time top goalscorer

World Cup all time top goalscorer, is it Klose with 16 goals? Kane should score at least 11 goals in this #WorldCup2022 #England 

@HKane",harry kane is thinking of breaking records spurs all time top goalscorer pl s all time top goalscorer englands all time top goalscorer world cup all time top goalscorer is it klose with 16 goals kane should score at least 11 goals in this worldcup2022 england,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.4790306687355041,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
f1dd29127d45aae243d2952ea44895b2af1e110edb4f764d05ce9d1bbc1c5776,Twitter for iPhone,2022-11-20 22:16:27,FIFA World Cup 2022,"Opening FIFA WORLD CUP QATAR 2022

#WorldCup2022 #FIFAWorldCup
#FIFAWorldCup2022
#FIFAWorldCupQatar2022 https://t.co/oyJLiuyX86",opening fifa world cup qatar 2022 worldcup2022 fifaworldcup fifaworldcup2022 fifaworldcupqatar2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.7522381544113159,hugging_face_xlm_roberta,76,2022 / fifa / seleobrasileira / vamosselecao,bertopic_sample,2026-07-03 00:33:02.763910
0bfe3488fce9e4aece380b45646e5ced9e4f89723ae758ffd8a3ce961c2608ba,IFTTT,2022-11-20 22:14:46,FIFA World Cup 2022,"Chelsea TV: Raheem Sterling | From Cobham to Qatar #worldcup2022 #shorts Hear Raheem Sterling describe his experiences as an England international ahead of the 2022 FIFA World Cup in Qatar...

Download Chelsea FC's official mobile app:
-http://ch… https://t.co/5BYXfyFh2W",chelsea tv raheem sterling from cobham to qatar worldcup2022 shorts hear raheem sterling describe his experiences as an england international ahead of the 2022 fifa world cup in qatar download chelsea fc s official mobile app,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,neutre,0.5595505833625793,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
d98ab9e5ebdf1dec58983b3e3e811b30c643d5ed8489c5a48107b017183103e8,Twitter Web App,2022-11-20 22:08:56,FIFA World Cup 2022,".@FIFAcom  to the world: ""It's racism, pure racism"".
World to @FIFAcom: ""Its money, pure money"".
Greed to the power 3.

https://t.co/dFhdlbBL81

#Qatar #Qatar2022 #QatarWorldCup2022 #WorldCup #WorldCup2022 #soccer #football",to the world it s racism pure racism world to its money pure money greed to the power 3 qatar qatar2022 qatarworldcup2022 worldcup worldcup2022 soccer football,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.622533917427063,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
715ac672c14753330f342894ef152e36fe9b08ef3b1efbf0194192325d950ef6,Twitter Web App,2022-11-20 22:07:25,FIFA World Cup 2022,"#WorldCup2022 starting Quatar !
#Mexico https://t.co/gQDnq82Aox",worldcup2022 starting quatar mexico,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,négatif,0.5322901606559753,hugging_face_xlm_roberta,37,qatecu / stoned / calling / quatar,bertopic_sample,2026-07-03 00:33:02.763910
85d4c79b0cae0af49fef61e8a6ca371ac054a223b46a0478af9062eb51dd291a,Twitter for iPhone,2022-11-20 22:04:18,FIFA World Cup 2022,"Looking to bet the red, white, &amp; blue tomorrow in the #USMNT’s #WorldCup opener? 👀⚽️

Our guy @BTV_BHo from @btvbets is breaking down why he thinks the U.S. ML (+135) is cashing vs #Wales 💵👇

#WorldCup2022 | #GamblingTwitter https://t.co/xyWpzZANfe",looking to bet the red white amp blue tomorrow in the usmnt s worldcup opener our guy from is breaking down why he thinks the u s ml 135 is cashing vs wales worldcup2022 gamblingtwitter,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.6826927065849304,hugging_face_xlm_roberta,21,betting / bet / gamblingtwitter / bets,bertopic_sample,2026-07-03 00:33:02.763910
861d6712bd206626323627c1658994763353198919c26ce870a234db635badd4,Twitter Web App,2022-11-20 22:02:17,FIFA World Cup 2022,Ultimate flex during this Soccer WorldCup is to own your Country team #ens. Glad I could do this ultimate flex &amp; support the #Australian Soccer team #Socceroos on their campaign. #WorldCup  #WorldCup2022  #QatarWorldCup2022 https://t.co/qTJpNlR3U8,ultimate flex during this soccer worldcup is to own your country team ens glad i could do this ultimate flex amp support the australian soccer team socceroos on their campaign worldcup worldcup2022 qatarworldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.4742337465286255,hugging_face_xlm_roberta,35,supporting / support / team / flex,bertopic_sample,2026-07-03 00:33:02.763910
90e38ba7fae33406e128152d3db6afd44c6cf50cf13a53524e96ca616f1e8800,Twitter Web App,2022-11-20 21:54:33,FIFA World Cup 2022,@Elonmusk can we get nation filter over our profile picture for #WorldCup2022 ?,can we get nation filter over our profile picture for worldcup2022,unknown,other,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,other,neutre,0.5395507216453552,hugging_face_xlm_roberta,88,photos / 1gb / davidbeckham / upload,bertopic_sample,2026-07-03 00:33:02.763910
6813baedb2e27d7bdd472fd7b3da69347c323a696945098f9a9b7a7eebcc8a4d,Twitter Web App,2022-11-20 21:52:38,FIFA World Cup 2022,"The #QatarWorldCup2022 has now truly started with host country #Qatar 🇶🇦 loosing to #Ecuador 🇪🇨 0-2.
#TheHollywoodReporter has marked the start of the championships with the best #football #soccer movies made.
#WorldCup2022 #WorldCup #FilmTwitter
https://t.co/dT0xd0w9YJ via @thr",the qatarworldcup2022 has now truly started with host country qatar loosing to ecuador 0 2 thehollywoodreporter has marked the start of the championships with the best football soccer movies made worldcup2022 worldcup filmtwitter via,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.5433657765388489,hugging_face_xlm_roberta,36,host / lose / lost / nation,bertopic_sample,2026-07-03 00:33:02.763910
33603494a36d27f2e2aefc5c5d2e6836deb3c9f0389cd14ad3a70663468d66c1,Twitter for iPhone,2022-11-20 21:50:55,FIFA World Cup 2022,"🙄- Money? Money?
😠- Shut-up, Shut-up.
🤓- Relax, Relax..
The question remained unanswered. 😄
#WorldCup #WorldCup2022 https://t.co/SdOumBPMox",money money shut up shut up relax relax the question remained unanswered worldcup worldcup2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,négatif,0.5979133248329163,hugging_face_xlm_roberta,5,money / referees / refs / paid,bertopic_sample,2026-07-03 00:33:02.763910
1d4df467e45059e1061192f71025cc2b0a7d371c910dbebff5baeae32fdf0ea1,Twitter for iPhone,2022-11-20 21:49:44,FIFA World Cup 2022,"Look who we are,
we are the dreamers
We’ll make it happen 
cause we believe it 🇶🇦🤍
 #WorldCup2022 
 #كأس_العالم_قطر_2022",look who we are we are the dreamers we ll make it happen cause we believe it worldcup2022 2022,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.7174456715583801,hugging_face_xlm_roberta,1,jungkook / dreamersbyjungkook / jungkookatfifaworldcup / dreamers,bertopic_sample,2026-07-03 00:33:02.763910
98af3befd9facca3cb25e297ee1c7e39be9fba703235c1383c02e564d76d76cf,Twitter for iPhone,2022-11-20 21:30:11,FIFA World Cup 2022,"On the eve of #Eng first game at the #WorldCup2022 tomorrow, here’s a 🧵 that absolutely nobody asked for about my favourite England #WorldCup moments…",on the eve of eng first game at the worldcup2022 tomorrow here s a that absolutely nobody asked for about my favourite england worldcup moments,en,en,True,2026-07-02 13:30:15.710763,fifa_world_cup_2022,en,positif,0.5152012705802917,hugging_face_xlm_roberta,-1,autre,bertopic_sample,2026-07-03 00:33:02.763910
